Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2021-09-16 10:18:07,"Push",1h 29min,"Chest Dip",2,0.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Chest Dip",3,0.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Bench Press (Barbell)",1,40.0,10,0,0,"",,
2021-09-16 10:18:07,"Push",1h 29min,"Bench Press (Barbell)",2,50.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Bench Press (Barbell)",3,55.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Iso-Lateral Chest Press (Machine)",1,40.0,10,0,0,"Andere Maschine",,
2021-09-16 10:18:07,"Push",1h 29min,"Iso-Lateral Chest Press (Machine)",2,60.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Iso-Lateral Chest Press (Machine)",3,70.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Triceps Extension (Cable)",1,7.5,10,0,0,"",,
2021-09-16 10:18:07,"Push",1h 29min,"Triceps Extension (Cable)",2,7.5,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Triceps Extension (Cable)",3,7.5,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,10,0,0,"",,
2021-09-16 10:18:07,"Push",1h 29min,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Cable Crossover",1,15.0,10,0,0,"",,
2021-09-16 10:18:07,"Push",1h 29min,"Cable Crossover",2,20.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Cable Crossover",3,15.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Bicep Curl (Barbell)",1,25.0,10,0,0,"",,
2021-09-16 10:18:07,"Push",1h 29min,"Bicep Curl (Barbell)",2,20.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Bicep Curl (Barbell)",3,20.0,10,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Chest Press (Machine)",1,30.0,12,0,0,"",,
2021-09-16 10:18:07,"Push",1h 29min,"Chest Press (Machine)",2,25.0,4,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Chest Press (Machine)",3,20.0,5,0,0,,,
2021-09-16 10:18:07,"Push",1h 29min,"Chest Press (Machine)",4,10.0,15,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Leg Extension (Machine)",1,40.0,10,0,0,"","",
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Leg Extension (Machine)",2,65.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Leg Extension (Machine)",3,65.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Leg Extension (Machine)",4,65.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Squat (Barbell)",1,60.0,10,0,0,"",,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Squat (Barbell)",2,60.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Squat (Barbell)",3,60.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Romanian Deadlift (Barbell)",1,50.0,10,0,0,"",,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Romanian Deadlift (Barbell)",2,50.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Romanian Deadlift (Barbell)",3,50.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Lying Leg Curl (Machine)",1,20.0,10,0,0,"Andere Maschine",,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Lying Leg Curl (Machine)",2,20.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Lying Leg Curl (Machine)",3,20.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Knee Raise (Captain's Chair)",1,0.0,10,0,0,"",,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Knee Raise (Captain's Chair)",2,0.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Knee Raise (Captain's Chair)",3,0.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Leg Press",1,101.0,10,0,0,"Andere Maschine",,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Leg Press",2,120.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Leg Press",3,120.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Crunch",1,0.0,10,0,0,"",,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Crunch",2,0.0,10,0,0,,,
2021-09-20 15:10:53,"Legs and Core",1h 14min,"Crunch",3,0.0,10,0,0,,,
2021-09-23 17:49:22,"Push",1h 24min,"Bench Press (Barbell)",1,60.0,10,0,0,"","",
2021-09-23 17:49:22,"Push",1h 24min,"Bench Press (Barbell)",2,60.0,10,0,0,,,
2021-09-23 17:49:22,"Push",1h 24min,"Bench Press (Barbell)",3,60.0,8,0,0,,,
2021-09-23 17:49:22,"Push",1h 24min,"Iso-Lateral Chest Press (Machine)",1,50.0,6,0,0,"",,
2021-09-23 17:49:22,"Push",1h 24min,"Iso-Lateral Chest Press (Machine)",2,40.0,14,0,0,,,
2021-09-23 17:49:22,"Push",1h 24min,"Chest Dip",1,0.0,0,0,0,"",,
2021-09-23 17:49:22,"Push",1h 24min,"Chest Dip",2,0.0,10,0,0,,,
2021-09-23 17:49:22,"Push",1h 24min,"Chest Dip",3,0.0,10,0,0,,,
2021-09-23 17:49:22,"Push",1h 24min,"Shoulder Press (Plate Loaded)",1,22.5,6,0,0,"",,
2021-09-23 17:49:22,"Push",1h 24min,"Shoulder Press (Plate Loaded)",2,16.5,14,0,0,,,
2021-09-23 17:49:22,"Push",1h 24min,"Lateral Raise (Dumbbell)",1,8.0,6,0,0,"",,
2021-09-23 17:49:22,"Push",1h 24min,"Lateral Raise (Dumbbell)",2,6.0,14,0,0,,,
2021-09-23 17:49:22,"Push",1h 24min,"Triceps Pushdown (Cable - Straight Bar)",1,32.5,6,0,0,"",,
2021-09-23 17:49:22,"Push",1h 24min,"Triceps Pushdown (Cable - Straight Bar)",2,21.5,10,0,0,,,
2021-09-23 17:49:22,"Push",1h 24min,"Triceps Extension (Cable)",1,12.5,6,0,0,"",,
2021-09-23 17:49:22,"Push",1h 24min,"Triceps Extension (Cable)",2,7.5,14,0,0,,,
2021-09-26 17:30:41,"Pull",55min,"Seated Row (Cable)",1,21.25,10,0,0,"","",
2021-09-26 17:30:41,"Pull",55min,"Seated Row (Cable)",2,30.0,6,0,0,,,
2021-09-26 17:30:41,"Pull",55min,"Seated Row (Cable)",3,25.0,14,0,0,,,
2021-09-26 17:30:41,"Pull",55min,"Pull Up (Assisted)",1,0.0,6,0,0,"",,
2021-09-26 17:30:41,"Pull",55min,"Pull Up (Assisted)",2,20.0,14,0,0,,,
2021-09-26 17:30:41,"Pull",55min,"Lat Pulldown - Wide Grip (Cable)",1,70.0,6,0,0,"",,
2021-09-26 17:30:41,"Pull",55min,"Lat Pulldown - Wide Grip (Cable)",2,60.0,14,0,0,,,
2021-09-26 17:30:41,"Pull",55min,"Bicep Curl (Barbell)",1,25.0,8,0,0,"",,
2021-09-26 17:30:41,"Pull",55min,"Bicep Curl (Barbell)",2,20.0,14,0,0,,,
2021-09-26 17:30:41,"Pull",55min,"Reverse Fly (Machine)",1,65.0,6,0,0,"",,
2021-09-26 17:30:41,"Pull",55min,"Reverse Fly (Machine)",2,55.0,14,0,0,,,
2021-09-26 17:30:41,"Pull",55min,"Bicep Curl (Machine)",1,37.0,6,0,0,"",,
2021-09-26 17:30:41,"Pull",55min,"Bicep Curl (Machine)",2,32.0,14,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2021-09-29 16:10:27,"Push",56min,"Bench Press (Barbell)",2,60.0,6,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Bench Press (Barbell)",3,50.0,14,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Iso-Lateral Chest Press (Machine)",1,50.0,10,0,0,"",,
2021-09-29 16:10:27,"Push",56min,"Iso-Lateral Chest Press (Machine)",2,50.0,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Iso-Lateral Chest Press (Machine)",3,50.0,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Chest Dip",1,0.0,10,0,0,"",,
2021-09-29 16:10:27,"Push",56min,"Chest Dip",2,0.0,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Chest Dip",3,0.0,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Chest Fly",1,57.5,10,0,0,"",,
2021-09-29 16:10:27,"Push",56min,"Chest Fly",2,57.5,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Chest Fly",3,57.5,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Lateral Raise (Dumbbell)",1,8.0,10,0,0,"",,
2021-09-29 16:10:27,"Push",56min,"Lateral Raise (Dumbbell)",2,8.0,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Lateral Raise (Dumbbell)",3,8.0,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,10,0,0,"",,
2021-09-29 16:10:27,"Push",56min,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Triceps Extension (Cable)",1,10.0,10,0,0,"",,
2021-09-29 16:10:27,"Push",56min,"Triceps Extension (Cable)",2,10.0,10,0,0,,,
2021-09-29 16:10:27,"Push",56min,"Triceps Extension (Cable)",3,10.0,10,0,0,,,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Leg Extension (Machine)",1,25.0,10,0,0,"","",
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Leg Extension (Machine)",2,45.0,14,0,0,,,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Leg Extension (Machine)",3,30.0,6,0,0,,,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Squat (Barbell)",1,60.0,10,0,0,"",,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Squat (Barbell)",2,60.0,10,0,0,,,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Squat (Barbell)",3,60.0,10,0,0,,,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Leg Press",1,153.0,6,0,0,"",,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Leg Press",2,133.0,14,0,0,,,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Standing Calf Raise (Machine)",1,115.0,6,0,0,"",,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Standing Calf Raise (Machine)",2,85.0,14,0,0,,,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Crunch (Machine)",1,15.0,10,0,0,"",,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Crunch (Machine)",2,15.0,10,0,0,,,
2021-10-01 16:48:33,"Legs and Core",1h 28min,"Crunch (Machine)",3,15.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Seated Row (Cable)",1,21.25,10,0,0,"","",
2021-10-06 19:07:28,"Pull",1h 10min,"Seated Row (Cable)",2,35.0,8,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Seated Row (Cable)",3,30.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Seated Row (Cable)",4,30.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Lat Pulldown - Wide Grip (Cable)",1,60.0,10,0,0,"",,
2021-10-06 19:07:28,"Pull",1h 10min,"Lat Pulldown - Wide Grip (Cable)",2,60.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Lat Pulldown - Wide Grip (Cable)",3,60.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Pull Up (Assisted)",1,17.5,10,0,0,"",,
2021-10-06 19:07:28,"Pull",1h 10min,"Pull Up (Assisted)",2,17.5,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Pull Up (Assisted)",3,20.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Bicep Curl (Dumbbell)",1,10.0,10,0,0,"",,
2021-10-06 19:07:28,"Pull",1h 10min,"Bicep Curl (Dumbbell)",2,10.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Bicep Curl (Dumbbell)",3,10.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Concentration Curl (Dumbbell)",1,6.0,10,0,0,"",,
2021-10-06 19:07:28,"Pull",1h 10min,"Concentration Curl (Dumbbell)",2,6.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Concentration Curl (Dumbbell)",3,8.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Bent Over One Arm Row (Dumbbell)",1,14.0,10,0,0,"",,
2021-10-06 19:07:28,"Pull",1h 10min,"Bent Over One Arm Row (Dumbbell)",2,14.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Bent Over One Arm Row (Dumbbell)",3,14.0,10,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Bicep Curl (Machine)",1,32.0,12,0,0,"",,
2021-10-06 19:07:28,"Pull",1h 10min,"Bicep Curl (Machine)",2,25.0,6,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Bicep Curl (Machine)",3,20.0,8,0,0,,,
2021-10-06 19:07:28,"Pull",1h 10min,"Bicep Curl (Machine)",4,15.0,4,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2021-10-12 13:57:30,"Push",1h 7min,"Bench Press (Barbell)",2,65.0,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Bench Press (Barbell)",3,65.0,8,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Bench Press (Barbell)",4,60.0,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Iso-Lateral Chest Press (Machine)",1,53.6,10,0,0,"",,
2021-10-12 13:57:30,"Push",1h 7min,"Iso-Lateral Chest Press (Machine)",2,53.6,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Iso-Lateral Chest Press (Machine)",3,53.6,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Chest Fly",1,55.0,10,0,0,"",,
2021-10-12 13:57:30,"Push",1h 7min,"Chest Fly",2,55.0,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Chest Fly",3,55.0,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Chest Dip",1,0.0,10,0,0,"",,
2021-10-12 13:57:30,"Push",1h 7min,"Chest Dip",2,0.0,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Chest Dip",3,0.0,7,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Triceps Pushdown (Cable - Straight Bar)",1,21.25,10,0,0,"",,
2021-10-12 13:57:30,"Push",1h 7min,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Triceps Extension (Cable)",1,7.5,10,0,0,"",,
2021-10-12 13:57:30,"Push",1h 7min,"Triceps Extension (Cable)",2,7.5,10,0,0,,,
2021-10-12 13:57:30,"Push",1h 7min,"Triceps Extension (Cable)",3,7.5,10,0,0,,,
2021-10-13 18:27:36,"Pull",58min,"Seated Row (Cable)",1,25.0,10,0,0,"","",
2021-10-13 18:27:36,"Pull",58min,"Seated Row (Cable)",2,40.0,6,0,0,,,
2021-10-13 18:27:36,"Pull",58min,"Seated Row (Cable)",3,30.0,14,0,0,,,
2021-10-13 18:27:36,"Pull",58min,"Pull Up (Assisted)",1,0.0,10,0,0,"",,
2021-10-13 18:27:36,"Pull",58min,"Pull Up (Assisted)",2,0.0,10,0,0,,,
2021-10-13 18:27:36,"Pull",58min,"Pull Up (Assisted)",3,0.0,8,0,0,,,
2021-10-13 18:27:36,"Pull",58min,"Lat Pulldown - Wide Grip (Cable)",1,70.0,6,0,0,"",,
2021-10-13 18:27:36,"Pull",58min,"Lat Pulldown - Wide Grip (Cable)",2,50.0,14,0,0,,,
2021-10-13 18:27:36,"Pull",58min,"Bicep Curl (Barbell)",1,30.0,6,0,0,"",,
2021-10-13 18:27:36,"Pull",58min,"Bicep Curl (Barbell)",2,17.5,14,0,0,,,
2021-10-13 18:27:36,"Pull",58min,"Bicep Curl (Machine)",1,32.0,6,0,0,"",,
2021-10-13 18:27:36,"Pull",58min,"Bicep Curl (Machine)",2,27.5,10,0,0,,,
2021-10-13 18:27:36,"Pull",58min,"Bent Over One Arm Row (Dumbbell)",1,16.0,8,0,0,"",,
2021-10-13 18:27:36,"Pull",58min,"Bent Over One Arm Row (Dumbbell)",2,14.0,14,0,0,,,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Leg Extension (Machine)",1,25.0,10,0,0,"","",
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Leg Extension (Machine)",2,45.0,14,0,0,,,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Leg Extension (Machine)",3,35.0,6,0,0,,,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Squat (Barbell)",1,80.0,8,0,0,"",,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Squat (Barbell)",2,60.0,14,0,0,,,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Romanian Deadlift (Barbell)",1,60.0,10,0,0,"",,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Romanian Deadlift (Barbell)",2,60.0,10,0,0,,,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Romanian Deadlift (Barbell)",3,60.0,10,0,0,,,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Leg Press",1,203.0,6,0,0,"",,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Leg Press",2,133.0,14,0,0,,,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Crunch (Machine)",1,15.0,10,0,0,"",,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Crunch (Machine)",2,15.0,10,0,0,,,
2021-10-15 18:28:40,"Legs and Core",1h 7min,"Crunch (Machine)",3,15.0,10,0,0,,,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Lat Pulldown - Wide Grip (Cable)",1,21.25,10,0,0,"","",
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Lat Pulldown - Wide Grip (Cable)",2,60.0,15,0,0,,,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Lat Pulldown - Wide Grip (Cable)",3,60.0,15,0,0,,,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Lat Pulldown - Wide Grip (Cable)",4,50.0,15,0,0,,,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Seated Row (Cable)",1,30.0,8,0,0,"",,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Seated Row (Cable)",2,25.0,8,0,0,,,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Seated Row (Cable)",3,25.0,8,0,0,,,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Seated Wide-Grip Row (Cable)",1,50.0,8,0,0,"",,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Seated Wide-Grip Row (Cable)",2,50.0,8,0,0,,,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Seated Wide-Grip Row (Cable)",3,50.0,8,0,0,,,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Überzüge am Kabelzug",1,17.5,20,0,0,"",,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Überzüge am Kabelzug",2,17.5,13,0,0,,,
2021-10-20 18:33:47,"Abend-Workout",1h 3min,"Überzüge am Kabelzug",3,15.0,7,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Shoulder Press (Plate Loaded)",1,25.0,8,0,0,"","",
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Shoulder Press (Plate Loaded)",2,25.0,10,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Shoulder Press (Plate Loaded)",3,25.0,8,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Lateral Raise (Dumbbell)",1,8.0,12,0,0,"",,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Lateral Raise (Dumbbell)",2,8.0,12,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Lateral Raise (Dumbbell)",3,8.0,10,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Lateral Raise (Dumbbell)",4,8.0,10,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Reverse Fly (Machine)",1,55.0,11,0,0,"",,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Reverse Fly (Machine)",2,50.0,15,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Reverse Fly (Machine)",3,45.0,12,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Front Raise (Dumbbell)",1,4.0,12,0,0,"",,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Front Raise (Dumbbell)",2,6.0,12,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Triceps Pushdown (Cable - Straight Bar)",1,17.5,12,0,0,"",,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Triceps Pushdown (Cable - Straight Bar)",2,17.5,5,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Triceps Pushdown (Cable - Straight Bar)",3,15.0,5,0,0,,,
2021-10-26 17:33:37,"Nachmittags-Workout",48min,"Triceps Pushdown (Cable - Straight Bar)",4,10.0,3,0,0,,,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Leg Extension (Machine)",1,68.0,15,0,0,"","",
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Leg Extension (Machine)",2,57.5,15,0,0,,,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Leg Extension (Machine)",3,57.5,10,0,0,,,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Leg Press",1,90.0,20,0,0,"",,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Leg Press",2,117.0,10,0,0,,,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Leg Press",3,117.0,10,0,0,,,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Leg Press",4,117.0,10,0,0,,,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Seated Leg Curl (Machine)",1,36.0,12,0,0,"",,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Seated Leg Curl (Machine)",2,27.0,15,0,0,,,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Seated Leg Curl (Machine)",3,27.0,15,0,0,,,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Bulgarian Split Squat",1,0.0,15,0,0,"",,
2021-10-27 18:30:00,"Abend-Workout",1h 12min,"Ausfallschritte",1,0,4,0,0,"",,
2021-11-03 18:48:53,"Abend-Workout",44min,"Chest Fly",1,55.0,16,0,0,"","",
2021-11-03 18:48:53,"Abend-Workout",44min,"Chest Fly",2,45.0,13,0,0,,,
2021-11-03 18:48:53,"Abend-Workout",44min,"Chest Fly",3,37.5,20,0,0,,,
2021-11-03 18:48:53,"Abend-Workout",44min,"Chest Fly",4,35.0,14,0,0,,,
2021-11-03 18:48:53,"Abend-Workout",44min,"Bench Press (Barbell)",1,50.0,10,0,0,"",,
2021-11-03 18:48:53,"Abend-Workout",44min,"Bench Press (Barbell)",2,50.0,8,0,0,,,
2021-11-03 18:48:53,"Abend-Workout",44min,"Bench Press (Barbell)",3,40.0,10,0,0,,,
2021-11-03 18:48:53,"Abend-Workout",44min,"Bench Press (Barbell)",4,40.0,10,0,0,,,
2021-11-03 18:48:53,"Abend-Workout",44min,"Bicep Curl (Dumbbell)",1,8.0,10,0,0,"",,
2021-11-03 18:48:53,"Abend-Workout",44min,"Bicep Curl (Dumbbell)",2,8.0,10,0,0,,,
2021-11-03 18:48:53,"Abend-Workout",44min,"Bicep Curl (Dumbbell)",3,8.0,10,0,0,,,
2021-11-03 18:48:53,"Abend-Workout",44min,"Chest Dip",1,0.0,10,0,0,"",,
2021-11-03 18:48:53,"Abend-Workout",44min,"Chest Dip",2,0.0,10,0,0,,,
2021-11-03 18:48:53,"Abend-Workout",44min,"Chest Dip",3,0.0,10,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Lat Pulldown (Cable)",1,42.5,10,0,0,"Weiter Griff","",
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Lat Pulldown (Cable)",2,50.0,15,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Lat Pulldown (Cable)",3,50.0,15,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Lat Pulldown (Cable)",4,50.0,15,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Seated Row (Cable)",1,30.0,8,0,0,"",,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Seated Row (Cable)",2,30.0,8,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Seated Row (Cable)",3,30.0,8,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Seated Wide-Grip Row (Cable)",1,50.0,8,0,0,"",,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Seated Wide-Grip Row (Cable)",2,50.0,8,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Seated Wide-Grip Row (Cable)",3,50.0,8,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Überzüge am Kabelzug",1,15.0,20,0,0,"",,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Überzüge am Kabelzug",2,15.0,20,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Lat Pulldown (Cable)",1,50.0,12,0,0,"Enger Griff",,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Lat Pulldown (Cable)",2,42.5,15,0,0,,,
2021-11-04 19:30:04,"Abend-Workout",1h 2min,"Lat Pulldown (Cable)",3,42.5,15,0,0,,,
2021-11-06 18:22:35,"Beine",1h 7min,"Leg Extension (Machine)",1,56.5,15,0,0,"","",
2021-11-06 18:22:35,"Beine",1h 7min,"Leg Extension (Machine)",2,56.5,15,0,0,,,
2021-11-06 18:22:35,"Beine",1h 7min,"Leg Extension (Machine)",3,56.5,15,0,0,,,
2021-11-06 18:22:35,"Beine",1h 7min,"Leg Extension (Machine)",4,56.5,15,0,0,,,
2021-11-06 18:22:35,"Beine",1h 7min,"Leg Press",1,117.0,10,0,0,"",,
2021-11-06 18:22:35,"Beine",1h 7min,"Leg Press",2,117.0,10,0,0,,,
2021-11-06 18:22:35,"Beine",1h 7min,"Leg Press",3,117.0,10,0,0,,,
2021-11-06 18:22:35,"Beine",1h 7min,"Leg Press",4,117.0,10,0,0,,,
